baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000113761	188.805093700822	0.163296066758986	0.204287296949922	0.799345182970511	0.424090286453512	0.639816869624192
ENSG00000160867	7.97962869901824	-0.194625356429087	0.740697242371619	-0.262759661161855	0.792735828972565	NA
ENSG00000165671	868.090683445763	0.26412330805845	0.147573574065415	1.78977374324059	0.0734902918496719	0.233931024186034
ENSG00000169228	410.598612300234	-0.17031719808665	0.205298083888504	-0.829609292306634	0.406759721290246	0.626605288129418
ENSG00000213347	33.3887131218698	-1.38761424985763	0.530839122012069	-2.61400147863646	0.00894886492368163	NA
ENSG00000169230	559.246284176867	0.130320469516841	0.271054896979543	0.480789946867024	0.630665795955194	0.795077684483284
ENSG00000169223	2933.65897722897	-0.332532584030758	0.146535085521495	-2.2693035108099	0.0232498751924964	0.122244831849869
ENSG00000169220	36.0147093652581	0.760276838841694	0.648986598869497	1.17148310946029	0.241404643176338	NA
ENSG00000131183	0	NA	NA	NA	NA	NA
ENSG00000196570	0	NA	NA	NA	NA	NA
ENSG00000131187	14.609060543652	0.231912698704401	0.614373704910433	0.377478230026479	0.705818239779153	NA
ENSG00000198055	180.267870064501	-0.303946791927782	0.270782832939195	-1.12247437782008	0.26166079573722	0.492611487846462
ENSG00000131188	71.9107548534245	0.00563381950722928	0.433976529552284	0.0129818529887814	0.989642270859227	0.994784300173948
ENSG00000113758	3622.80298580512	-0.359280700056303	0.228738149387359	-1.57070738317409	0.116250633443583	0.306777137896553
ENSG00000196923	4830.681275084	-0.336855083986939	0.193334277426618	-1.74234537439847	0.0814480282071992	0.248292278681499
ENSG00000146094	35.1047299224797	-1.92509894256423	1.42170607299534	-1.35407661198795	0.175711936953502	NA
ENSG00000183258	864.496503467415	-0.357548349475489	0.146523035070655	-2.4402193778137	0.0146783451170042	0.0943555403976405
ENSG00000146067	523.757323715786	-0.48883628218599	0.223417036994172	-2.18799912827929	0.0286696658160864	0.1364374437026
ENSG00000184840	12679.6846012138	-0.154403944204164	0.120828162739172	-1.27788042707785	0.201291590381256	0.42239261894139
ENSG00000027847	645.909898831792	-0.262460454136164	0.208338436307637	-1.25977932247034	0.207748981036038	0.429432833891377
ENSG00000170074	0	NA	NA	NA	NA	NA
ENSG00000175325	0	NA	NA	NA	NA	NA
ENSG00000204677	0	NA	NA	NA	NA	NA
ENSG00000145911	1.40658726637223	-1.15294533921854	1.80400676332928	-0.639102559178207	0.522756215185582	NA
ENSG00000145916	182.28221712976	-0.164372657674674	0.188386066811711	-0.8725308641799	0.382918838158227	0.608830470813167
ENSG00000145912	716.469304956441	-0.10787017634915	0.152402148874401	-0.707799575962992	0.479069729742118	0.68399499176098
ENSG00000197451	2281.91818593366	-0.0611296912620848	0.126292857203946	-0.484031263647544	0.628363681620939	0.794063733596251
ENSG00000175309	285.830911629737	-0.325947359135852	0.19160654011472	-1.70112856764022	0.0889188475791925	0.262803535587565
ENSG00000050767	1.95456260957464	-3.06430904771273	2.19608702725406	-1.39534955112607	0.162910456475788	NA
ENSG00000113240	632.524156430637	0.183623818074814	0.184326249329238	0.996189195749497	0.319158227939674	0.552073699614771
ENSG00000169131	590.642472403873	0.333433615419833	0.170184898754857	1.95924325753561	0.0500843054037188	0.188012888146596
ENSG00000178338	163.400017085167	0.480839462877324	0.358057351814071	1.3429118559951	0.179300516945963	0.395435752401209
ENSG00000198939	27.889971124786	-0.714951388132083	0.605885457706833	-1.18001080738601	0.23799591655682	NA
ENSG00000178187	7.33583716856737	-1.01811927127209	0.964882479741773	-1.05517437889904	0.291345579695491	NA
ENSG00000113262	1.56327875367025	-3.23298445470013	2.32888796264581	-1.38820952598647	0.16507325239804	NA
ENSG00000234284	87.5570119945805	0.52438065251607	0.348430337396503	1.50497989478839	0.13232924579499	0.330845546410775
ENSG00000177932	159.988633964861	0.4736726116071	0.298842531769254	1.58502408878278	0.112960861287968	0.301084167612967
ENSG00000087116	672.538511907717	-0.312982952945144	0.225512680732394	-1.38787296540786	0.165175731363276	0.376385879656633
ENSG00000176783	1093.48048257623	-0.0815240750150688	0.113344689916602	-0.719258000309088	0.47198196865254	0.678731921475352
ENSG00000169045	3220.80085543168	0.103282802748764	0.116457141488402	0.886873930003255	0.375146778847272	0.601674153663492
ENSG00000204659	0.581924344754823	-1.14975344448861	4.37660493662589	-0.262704416125575	0.792778412737697	NA
ENSG00000127022	22319.6654522591	0.0146360540400531	0.109907547880702	0.133166960070291	0.89406134012794	0.95239970556486
ENSG00000161021	281.272291750108	0.165380584791431	0.17837571448625	0.927147427371228	0.353849994436834	0.581720324535216
ENSG00000213316	69.993559195889	-0.391061823194685	0.342600387581372	-1.14145178280571	0.253681966237058	0.482945347488731
ENSG00000161013	2269.77039437251	-0.375610756327514	0.154956131605724	-2.42398124188614	0.0153513984087297	0.0963334076777579
ENSG00000161011	18448.0542657182	-0.190862597721412	0.145031017959617	-1.31601226004327	0.188169927754768	0.405838513728588
ENSG00000161010	156.716950539072	-0.205835482438686	0.216972042525122	-0.94867283380463	0.342787034897705	0.57309463977141
ENSG00000197226	1845.55897644726	0.0163337144309157	0.165821179670976	0.0985019794414992	0.921533700238029	0.966027996222046
ENSG00000113269	697.351907304371	-0.167065552402123	0.144360711570322	-1.15727853226008	0.247158581470561	0.475613270289295
ENSG00000146090	0.0340977202349398	0.161325291344976	6.12047839865827	0.0263582813036872	0.978971569275239	NA
ENSG00000050748	661.811853032358	0.446964581075409	0.132610101485415	3.37051684652067	0.000750273183969992	0.0172624790334381
ENSG00000131459	524.554823205116	-0.236281536413356	0.202882419350798	-1.16462302238622	0.244171620523686	0.472170668319502
ENSG00000113300	178.291322863499	0.286145775613341	0.224526640281062	1.27444019674077	0.20250745423401	0.423833162322498
ENSG00000161055	0.104909072834298	-1.31842965880846	6.11129506732687	-0.215736540992308	0.829193116260072	NA
ENSG00000037280	0.718994850059862	-1.10229539375327	2.73182098306422	-0.403502059830015	0.686578919721413	NA
ENSG00000174339	0	NA	NA	NA	NA	NA
ENSG00000131446	1881.61024327283	-0.138947722788309	0.144626608564924	-0.960734156508513	0.336685852481983	0.567890535403729
ENSG00000196670	209.838019276469	0.020683861473965	0.222546612920949	0.0929417042231601	0.925949873936976	0.967262466830411
ENSG00000113303	0.0310001165797903	-1.28126165693672	6.12047839865827	-0.209340115834344	0.834182737556188	NA
ENSG00000168903	0	NA	NA	NA	NA	NA
ENSG00000165810	0.193099453932059	0.433704858562057	6.09465123537582	0.0711615549130455	0.943269178548203	NA
ENSG00000185372	0	NA	NA	NA	NA	NA
ENSG00000182613	0	NA	NA	NA	NA	NA
ENSG00000146054	4.2398081030246	-0.378638714303716	1.11111860723614	-0.34077254384711	0.733274821450929	NA
ENSG00000146063	259.382767854248	-0.274909441767912	0.21956898624523	-1.25204131270558	0.210554810608331	0.432167795591075
ENSG00000204628	23002.2952615059	-0.174553198959089	0.139475820221601	-1.25149433558991	0.210754178989905	0.432239940407469
ENSG00000183718	48.3374230363596	-0.187872067152377	0.394841366420632	-0.475816576301262	0.634205059403339	NA
ENSG00000230178	0	NA	NA	NA	NA	NA
ENSG00000112679	261.701441941375	0.0909350333585183	0.179429347919052	0.506801336643896	0.612294218391713	0.782326815431633
ENSG00000137265	0.0610559905783452	0.754499886253646	6.11099860425775	0.123465890783866	0.901738182808086	NA
ENSG00000112685	1015.52499125359	0.0478448186505876	0.122458219684369	0.390703202887528	0.696016631117242	0.839663264211837
ENSG00000188996	1.14499520389676	-1.00389737817852	2.159906348126	-0.464787456664279	0.642083671207897	NA
ENSG00000164379	0.231049996657185	1.03608714420518	6.10344462057856	0.169754492522449	0.865203217093999	NA
ENSG00000137273	15.24575664844	0.0820465058320846	0.75437867521023	0.108760372646032	0.913392555355487	NA
ENSG00000054598	230.109241248654	-0.30147946931745	0.231051080973534	-1.30481739382982	0.19195503485503	0.411100521991388
ENSG00000112699	308.758792058741	-0.296770673959506	0.159531507828224	-1.86026370589473	0.0628482257929208	0.214048719361577
ENSG00000145949	6.68820213297431	-0.951082803338961	1.03355140093962	-0.920208518390395	0.357463803682778	NA
ENSG00000124535	702.994776672879	-0.376405273236459	0.143890560458073	-2.61591359459704	0.00889890736502123	0.0721795359768816
ENSG00000021355	386.548712173207	0.000770566712209729	0.155970058574169	0.00494047844345265	0.996058084562923	0.998138293038811
ENSG00000170542	91.2692353462777	0.0629295579616952	0.34553713868139	0.182120967378041	0.855487794309398	0.931781715151755
ENSG00000124570	3799.855295874	-0.0209144867455611	0.458637079062106	-0.0456013865872563	0.963627963986877	0.986134727542692
ENSG00000124588	269.723545254234	-0.238220130051095	0.185882241222673	-1.28156476102376	0.199995368469999	0.420249216762169
ENSG00000137275	695.692181112331	0.0320372246022658	0.115899347751879	0.276422820522269	0.782223331039739	0.890603185943935
ENSG00000137274	146.475356467326	0.0586902658071471	0.207081051509493	0.283416881357958	0.776857289226364	0.888282709010037
ENSG00000137267	327.340769664128	-0.625326002859197	0.224916784947298	-2.78025494186982	0.00543162378898047	0.0549435381624092
ENSG00000137285	5.3478606235628	-1.37306328078882	1.03290922368972	-1.32931650652127	0.1837435707136	NA
ENSG00000180822	172.171341608647	-0.152772289513042	0.268266390125255	-0.569479797456967	0.569030577051446	0.752976192846494
ENSG00000137266	629.06375213481	-0.460237899421617	0.311177736810111	-1.47901936732211	0.139135138664301	0.340766842054865
ENSG00000168994	2519.66846154233	-0.00281374549729293	0.223801361630429	-0.0125725128604864	0.989968850366245	0.994927259142326
ENSG00000145945	178.473026624471	-0.320982182905837	0.226542639881448	-1.41687314614948	0.156520019040948	0.364680451935244
ENSG00000112739	1366.94174500773	0.217986085851673	0.131254095968907	1.66079453934384	0.0967547182586609	0.2766282566587
ENSG00000145975	0	NA	NA	NA	NA	NA
ENSG00000185689	0	NA	NA	NA	NA	NA
ENSG00000198721	1804.58512612964	0.0333402591695493	0.122883629327911	0.271315710252844	0.786148224449375	0.89249375630319
ENSG00000153046	504.056286956341	0.207904029706468	0.124359603554072	1.6717971412322	0.0945643307457894	0.272892742086969
ENSG00000124787	294.009072987422	-0.0346730983826899	0.215871021575572	-0.160619513122337	0.872393085197067	0.939749154537319
ENSG00000219607	10.11360924523	-0.650192731973807	0.82262154028894	-0.790391085243684	0.429299406873339	NA
ENSG00000214113	495.076403315796	0.175898437350267	0.160065830753389	1.09891309420854	0.271805974597132	0.504435362265444
ENSG00000145982	240.125312334495	-0.271073054462711	0.194089859164417	-1.39663687546437	0.162522795426295	0.372890139360622
ENSG00000124785	0	NA	NA	NA	NA	NA
ENSG00000124491	0	NA	NA	NA	NA	NA
ENSG00000112799	0.649177708667293	0.808934052170464	3.66635912346265	0.220636883875815	0.825375179534192	NA
ENSG00000124782	243.657980384843	-0.234262682156403	0.202956694121421	-1.15424959580911	0.248397854624386	0.477142855065292
ENSG00000124783	6116.83205330177	0.155141138052073	0.102407591772646	1.51493786121345	0.129788141100075	0.327781622536504
ENSG00000164304	0.219643287392796	-2.22462095859251	6.04052925766688	-0.368282457330859	0.712662631755145	NA
ENSG00000124784	518.977966424743	0.069848999303797	0.166685434483727	0.41904680825976	0.675181923719454	0.826617844216965
ENSG00000096696	3028.00953248699	-0.313789858044009	0.160647616309885	-1.95328051079648	0.0507863655450265	0.189430601632381
ENSG00000168566	236.444737749932	0.462053886311954	0.200817813355468	2.30086105705211	0.0213994859313581	0.117029101456129
ENSG00000153162	555.914910770424	-0.56404759210927	0.176237715011122	-3.20049310712905	0.00137192650822144	0.0245390290838442
ENSG00000239264	23468.1127229307	-0.0396013645373533	0.144242413520452	-0.274547295561843	0.783664062729514	0.891646654502548
ENSG00000259040	1919.41442131729	0.225094588894483	0.277015899162428	0.812569204782357	0.41646509367438	0.633247282142527
ENSG00000188428	169.838017282628	0.761020685947174	0.188118336663441	4.04543597102234	5.22258390496727e-05	0.00413462475860648
ENSG00000265818	455.802939281071	0.49212385373288	0.167552563144097	2.93713115752009	0.00331263969536847	0.0424155842418223
ENSG00000124802	584.864191687	0.377275046285941	0.171990522453304	2.1935804421338	0.0282655857171523	0.135547218029794
ENSG00000124786	1158.49359585672	-0.136586341561516	0.177496426578211	-0.769516007700196	0.441587045333097	0.654139346480646
ENSG00000181355	0	NA	NA	NA	NA	NA
ENSG00000137203	103.655268466329	-0.562309431006854	0.335981007165289	-1.6736345775945	0.0942024385648171	0.272438302724364
ENSG00000111846	34.0850241108282	0.826724031938158	0.639793058237675	1.29217411988712	0.196296852060234	NA
ENSG00000137434	3.9695643211867	1.46770618805202	1.45175611651224	1.01098674313018	0.31202277481513	NA
ENSG00000111845	694.658733242034	0.33480350797454	0.127308880831473	2.62985194581783	0.0085422061039161	0.0703520795244911
ENSG00000111843	1873.10079910118	0.0542350823121806	0.156349710330535	0.346883164653925	0.728679094942199	0.859009903373978
ENSG00000137210	327.468863231712	0.0112216177274492	0.219456508683608	0.0511336747073996	0.959219002545195	0.983756211003439
ENSG00000272162	75.5364599288729	0.49960152581767	0.341070164263084	1.46480571496809	0.142973932218088	0.346934985918826
ENSG00000111837	0	NA	NA	NA	NA	NA
ENSG00000124827	0	NA	NA	NA	NA	NA
ENSG00000153157	5.22642764630071	-0.308310571200129	1.60939598424512	-0.191569119233723	0.848079733735169	NA
ENSG00000197977	2.82510992565365	1.14496501587653	1.55244392363855	0.73752423417202	0.460803611379637	NA
ENSG00000224531	57.6004048862452	0.246023683894888	0.288240394854113	0.853536451819696	0.393361882186104	0.616990013048017
ENSG00000244476	0	NA	NA	NA	NA	NA
ENSG00000111859	915.618111049154	-0.0887609751628873	0.282159791818769	-0.314576979911789	0.753082859784753	0.87322308252317
ENSG00000205269	7.5440993870517	0.36700266195126	0.934782873567963	0.392607387585581	0.694609482328808	NA
ENSG00000111863	15.4050083157988	0.53561606852559	0.732056923958005	0.731659043165222	0.464376700775203	NA
ENSG00000095951	1007.2029020107	-0.281740958737346	0.139873235876082	-2.01425924675789	0.0439823222550663	0.175041077680098
ENSG00000078401	1334.58295168607	-0.284509067419186	0.166668127461903	-1.70703944270459	0.087814721486044	0.260937874614966
ENSG00000112137	41.1108556576114	0.608734000386525	0.370510491170736	1.64296022620858	0.100391162758717	NA
ENSG00000145979	419.635968927907	-0.000350458862307645	0.146256699830691	-0.00239619014180781	0.998088118710687	0.99912672563392
ENSG00000145990	41.0115119507265	0.135270993077963	0.343952501277395	0.393283934774668	0.694109782445495	NA
ENSG00000124523	195.34420317716	0.0482064645908193	0.19511987847914	0.247060755503561	0.804861204954388	0.903514216038717
ENSG00000225921	1648.14491337541	0.160357212631278	0.126264551538455	1.27000975869652	0.204081154048549	0.425834678782338
ENSG00000010017	1249.54440634222	0.0781158205390634	0.12260830861891	0.637116859525911	0.524048727520851	0.720218155063831
ENSG00000050393	236.219780778808	0.0206204419821423	0.215504589542324	0.0956844679082464	0.923771177106556	0.966361561679541
ENSG00000180537	32.586456538852	0.171661621397506	0.458716957194613	0.374221224450348	0.708239734487054	NA
ENSG00000112149	10.7637395846769	4.50766201839027e-05	0.6707454483853	6.72037660373494e-05	0.999946379152691	NA
ENSG00000008083	231.630359915437	-0.122727184194947	0.191041015772019	-0.642412749424474	0.520605223776359	0.717099257313517
ENSG00000047579	260.177935179343	-0.161165952464929	0.175895388253831	-0.916260250282141	0.359530411200151	0.586775749483121
ENSG00000007944	64.2842702915199	0.117678547858325	0.29299624698539	0.401638413696791	0.687950154982299	0.834217988175436
ENSG00000137198	144.049391836061	-0.026981103794367	0.291736879055558	-0.0924843779837265	0.9263132025856	0.967262466830411
ENSG00000124788	242.693933106402	0.12924585718204	0.216691785427362	0.596450192734071	0.550874517950603	0.739862623841165
ENSG00000230873	3.02132195141601	2.28244079796916	1.4509066520197	1.57311346997544	0.1156925464903	NA
ENSG00000112183	146.320133913071	0.442253840254247	0.227684298097691	1.94239938348534	0.0520887698876762	0.191809030523989
ENSG00000112186	1466.78289593348	0.00604434321641164	0.123406898988757	0.0489789733470438	0.960936052663029	0.984760913472856
ENSG00000137414	284.502607333108	0.0315038437378783	0.159001237479956	0.198135839929231	0.842938784445007	0.924535124740121
ENSG00000124789	786.215098530659	0.0398711207912245	0.141309857562176	0.282153853093238	0.777825541150262	0.888342542679255
ENSG00000137177	1072.31501338515	0.115711884605164	0.127946489700588	0.904377172644167	0.36579543822496	0.592928164182639
ENSG00000187566	52.972660392326	-0.83939003782735	0.30175178183552	-2.78172355013595	0.00540710771133151	0.0549372821243766
ENSG00000137364	177.057021587272	0.137975493641464	0.215513683179716	0.640216860506286	0.522031622835845	0.718167662629817
ENSG00000165097	297.635855161651	0.396442971818483	0.168617943415662	2.35113158058871	0.0187164140028709	0.106801626130136
ENSG00000124795	1083.18372602029	0.722853453390061	0.164771817286709	4.38699691059588	1.14926421465311e-05	0.00195127382660181
ENSG00000137393	31.2409921665711	0.816119010898182	0.489669157439299	1.66667432183403	0.0955791815270532	NA
ENSG00000172201	409.073594024241	0.166276191465207	0.236693285973783	0.702496442943565	0.482369619239409	0.687071646608946
ENSG00000172197	20.9609376398738	-0.591125026373488	0.512281045991052	-1.15390766650346	0.248538025737468	NA
ENSG00000112242	291.821402272352	0.476546033787132	0.217052379041269	2.19553471789648	0.0281252633050443	0.135301007559641
ENSG00000145996	235.873862820002	0.0625387911013683	0.162771019974142	0.384213302289948	0.700820359781792	0.84196097219158
ENSG00000124766	502.389421790299	-0.674072849266107	0.222080779528901	-3.03525974060436	0.0024032861717749	0.0351403578508244
ENSG00000172179	0	NA	NA	NA	NA	NA
ENSG00000112273	1.08384639132253	2.04808985397806	6.05029517731956	0.338510732774764	0.734978340413106	NA
ENSG00000152954	0	NA	NA	NA	NA	NA
ENSG00000146038	33.3258956474479	0.0436815016561753	0.525956564463893	0.0830515381069534	0.9338105596422	NA
ENSG00000146049	0	NA	NA	NA	NA	NA
ENSG00000124532	713.233935384108	-0.0913133059579556	0.17460959949145	-0.522956963557017	0.601004202449018	0.774936602199715
ENSG00000112293	30.0855383776481	-0.0669500750044365	0.413898093553864	-0.161754973137425	0.871498812213958	NA
ENSG00000112294	118.434317935379	-0.127027030207094	0.308542226341503	-0.411700634021151	0.680558860221474	0.829355960844102
ENSG00000137261	2.61757172124986	-0.525950218363928	1.41279777554282	-0.372275655772355	0.709687622028722	NA
ENSG00000111802	677.803787306652	0.191968038915498	0.14530553287187	1.32113371818247	0.186456782036051	0.404183964122526
ENSG00000112304	676.696136449752	0.411189143045691	0.167887567225031	2.44919352780035	0.0143176496478635	0.0941654240249238
ENSG00000112308	867.491779573504	-0.502897970323443	0.224186025237625	-2.24321730041112	0.0248828052066278	0.126897707144337
ENSG00000112312	204.892616160013	-0.0424944997265897	0.186884560791899	-0.227383682988711	0.820125407102769	0.910943235209403
ENSG00000260286	0.165682457404734	1.55148180004568	6.09126591867088	0.254705970936206	0.798950204180177	NA
ENSG00000282804	0.0336229038683352	0.161332046731543	6.12047839865827	0.0263593850387431	0.978970688927959	NA
ENSG00000111913	0.739710193785432	-0.107759947302842	2.66633949615679	-0.0404149387046042	0.967762320615671	NA
ENSG00000283467	0.601044286906793	-0.322327118840344	3.32776527342141	-0.0968599322238093	0.922837628591499	NA
ENSG00000079691	481.521816709551	-0.0120837881730745	0.121714894094695	-0.0992794535373231	0.920916391514073	0.965863006943961
ENSG00000079689	0	NA	NA	NA	NA	NA
ENSG00000164508	0	NA	NA	NA	NA	NA
ENSG00000146047	0	NA	NA	NA	NA	NA
ENSG00000146039	4.69121105046449	-0.315337496931792	1.28393216606034	-0.245602926126061	0.805989623886655	NA
ENSG00000124568	0	NA	NA	NA	NA	NA
ENSG00000124564	0.0310001165797903	-1.28126165693672	6.12047839865827	-0.209340115834344	0.834182737556188	NA
ENSG00000112337	0.0633892966999142	0.772284643341511	6.11235862589308	0.12634805818984	0.899456416103997	NA
ENSG00000112343	536.055600828442	-0.26818608627073	0.136892946034132	-1.95909354017307	0.0501018331917551	0.188012888146596
ENSG00000124610	28.7574714541826	-0.338938972907088	1.46898549168995	-0.230729966241646	0.817524591877681	NA
ENSG00000275714	53.998571886814	-2.14201940665618	0.89222479467446	-2.40076202706037	0.0163609725673112	0.0991541423683945
ENSG00000278637	25.1052964151834	-0.426707114546585	1.52943114569993	-0.2789972701591	0.780246919719151	NA
ENSG00000278705	492.737761675226	1.60967465185676	1.14969693374299	1.40008606147731	0.161487548486293	0.371777400596415
ENSG00000274267	64.2354330220501	0.777849431043816	1.42942552576303	0.544169260324773	0.586325002988879	0.764584985582567
ENSG00000278463	43.6211720025054	-3.69366483502007	1.25070259407484	-2.95327190694149	0.00314424875700494	NA
ENSG00000276410	27.1931188294772	-0.677850672631329	0.972679375273883	-0.696890146807588	0.48587154453469	NA
ENSG00000278272	41.9463152018283	0.0206424506544371	1.14361144766373	0.0180502308687162	0.98559878148734	NA
ENSG00000187837	4631.96512830017	0.0348724352046777	0.202055107133016	0.172588734328406	0.862974707713637	0.936172601271119
ENSG00000010704	204.609879245056	0.269518231224908	0.199970362190682	1.34779088397064	0.177725650754186	0.393377513382108
ENSG00000197061	1069.51543064424	-0.0680671028755301	0.592496012014899	-0.114881959532613	0.908538684617341	0.959394596061332
ENSG00000187475	0.896534494992721	-1.62193319642443	2.29163833694719	-0.707761416919343	0.47909343021063	NA
ENSG00000180596	1019.31439909404	0.547398355644374	0.223272580470067	2.45170434493975	0.0142181430950142	0.0939201184797705
ENSG00000180573	2587.66340681354	0.272209742045824	0.214485333024385	1.26912986639919	0.204394749700432	0.426247252020779
ENSG00000168298	793.52519343596	-0.307326335316704	0.406545198593415	-0.755946291777658	0.449681397656371	0.661614938752622
ENSG00000158373	483.625234791318	0.0424072060460846	0.175143641806969	0.242128150405955	0.808680866189885	0.905683178330786
ENSG00000274290	33.4326510005886	-0.608053581085246	0.907527298880026	-0.670011339422672	0.502850561627811	NA
ENSG00000277157	45.5676272390827	-0.849509460304035	0.579859747543385	-1.46502574786927	0.142913893077924	NA
ENSG00000282988	408.794298888104	-0.175390046424663	0.226612440249189	-0.773964775419209	0.438951621968865	0.652484776453264
ENSG00000197409	289.178698704399	-0.360821610274306	0.307297926041865	-1.1741752211668	0.24032484889591	0.468129489786783
ENSG00000196866	257.653930837597	-0.183386992378078	0.227825577703873	-0.804944704744451	0.420851589342721	0.637195519273737
ENSG00000277224	152.776957524615	-0.0998007312487816	0.454006030437508	-0.21982247934594	0.826009411822534	0.914785736966732
ENSG00000276966	3025.73242647616	-0.294742108370597	0.44619955814625	-0.660561183868294	0.508893768864341	0.707234810878588
ENSG00000273802	674.359406058468	0.200821348232461	0.251177096221123	0.799520940618203	0.423988409262205	0.639790213676946
ENSG00000277075	247.537855004073	0.394339629088397	0.319297972634906	1.23502077333668	0.216822773020754	0.439562534262227
ENSG00000274750	56.8270161041485	-0.336540192290515	0.333031711642745	-1.01053497467392	0.312239051746081	0.545530252246883
ENSG00000124575	32.7589674052631	0.660593061281215	0.974903262623274	0.67759857475878	0.498026250023807	NA
ENSG00000274618	22.8974123874174	0.666131798259832	1.52645630567177	0.436391002994794	0.66255306552398	NA
ENSG00000275663	0	NA	NA	NA	NA	NA
ENSG00000277775	3.36373314738381	-0.0987803759918639	1.83340950974676	-0.0538779664154288	0.95703239141622	NA
ENSG00000275713	14.0263194211711	0.312268995855984	0.897778582512249	0.347824064795758	0.727972315705985	NA
ENSG00000273983	3.89792265344023	-2.17546457366059	1.71823556241381	-1.26610379929773	0.205475922580068	NA
ENSG00000278588	12.3324708000912	-1.26117178347914	1.56871225265073	-0.803953549382986	0.421423802015797	NA
ENSG00000158406	883.144401742321	0.304445976138968	0.250176310054215	1.21692567962567	0.22363249415255	0.447784577553456
ENSG00000186470	24.8772243737129	0.0949405790528648	0.499652001122821	0.190013407010307	0.849298624650403	NA
ENSG00000124508	153.148793704073	0.0143547323394939	0.198403010157619	0.0723513838227051	0.942322273430565	0.976109311956046
ENSG00000026950	68.022593963695	0.173695759559048	0.313481222666014	0.554086646982696	0.579519548134261	0.76043305883024
ENSG00000111801	154.212756797537	-0.397213282498556	0.276350331394974	-1.43735410228562	0.150617403277193	0.35738844604754
ENSG00000112763	470.332837361737	-0.127796549315082	0.181247860398017	-0.705092733422854	0.48075252835924	0.685299005808909
ENSG00000124557	0.122640150843865	-0.548386831134186	6.11496030861759	-0.0896795405787613	0.928541874673383	NA
ENSG00000182952	305.971917770433	0.218477867507094	0.168978206914863	1.2929351748724	0.196033480578263	0.415675481474481
ENSG00000146109	328.179849114308	0.0945763491676926	0.206021518342843	0.459060538571059	0.646190693299762	0.805712404390032
ENSG00000181315	19.8489725855662	0.257350094141514	0.651977671444095	0.39472225110332	0.693047879458583	NA
ENSG00000124635	136.627517311376	0.46129313583026	0.252227565272135	1.828876773768	0.0674180703966575	0.22294764261027
ENSG00000196787	28.7265935971344	0.647215572937256	0.626943971337558	1.03233399239241	0.301915682202566	NA
ENSG00000276180	2.58716709035486	-0.272638047398661	1.36927144945464	-0.19911175940114	0.84217532273174	NA
ENSG00000197903	462.634612464232	0.143532967835211	0.18283049621795	0.785060319828194	0.432418203216168	0.646547526174452
ENSG00000274997	21.6981884178006	1.27907192156898	1.26215116964817	1.01340627995102	0.310866141015178	NA
ENSG00000112812	3.80024009278566	-0.995052269058643	1.26838054753761	-0.784506094003415	0.432743207554565	NA
ENSG00000158553	0	NA	NA	NA	NA	NA
ENSG00000124613	59.9502408038226	0.503684312616511	0.364050420926348	1.38355646268683	0.166494307205109	0.378150066745334
ENSG00000096654	221.541283281086	0.190264413411362	0.211187644441828	0.900925875252948	0.367627732500972	0.594539808892252
ENSG00000185130	15.0384934129698	-2.58856403794232	1.23134642957552	-2.10222239312025	0.0355337990912504	NA
ENSG00000196747	9.03659295803564	1.01343868036198	0.862806224236777	1.17458434106505	0.240161051057029	NA
ENSG00000278828	61.1618181962447	0.411392927488718	0.525449835808724	0.78293473411318	0.43366543922322	0.647622704637003
ENSG00000276368	7.17227275280785	-0.848768838234118	1.64474447114564	-0.5160490599752	0.605820144661041	NA
ENSG00000273703	7.9649230145376	1.3979584151659	1.43442011538496	0.97458087778609	0.329768202752843	NA
ENSG00000197238	0.196936774943112	-0.85265652831623	5.26713072350325	-0.161882545369809	0.871398348287338	NA
ENSG00000273542	0.300280758705744	-2.04188968582433	4.69768177935857	-0.434659004532046	0.663809959342877	NA
ENSG00000233822	85.021889557768	0.418337340372907	0.308481499023337	1.35611808713773	0.175061598895232	0.389747792093562
ENSG00000275221	35.2840383740403	0.296013658489471	0.547192096830986	0.54096844637159	0.588529331657039	NA
ENSG00000276903	19.0241850136463	1.95387591070993	1.17780260949153	1.65891626913057	0.0971326658190308	NA
ENSG00000184357	44.8727691789798	0.000142523063767211	0.948094312294075	0.000150325829317921	0.999880057342149	NA
ENSG00000275379	51.9299406674635	1.04842940267232	1.48753055429652	0.704812011856886	0.480927232344957	0.685459503572123
ENSG00000275126	18.3421093192562	0.306674615645355	1.52854563730354	0.200631638441852	0.84098661716012	NA
ENSG00000197153	15.5137005205055	-2.33978269425116	1.29411452883112	-1.80801825659473	0.0706036592105309	NA
ENSG00000278677	57.9844109301722	1.20029996449894	0.642576248681478	1.86794947208503	0.061769114179271	0.212362599402628
ENSG00000274641	16.9317165545913	-1.14087017039141	0.944644292228294	-1.20772462161418	0.227153204060217	NA
ENSG00000168131	0	NA	NA	NA	NA	NA
ENSG00000124657	1.13229121700716	-1.34146827124257	2.31794845484658	-0.578730846424864	0.562770798912338	NA
ENSG00000197279	28.6506445606103	0.0412050584388232	0.43954162174255	0.0937455212443068	0.925311308750579	NA
ENSG00000196812	62.4968937045964	-0.263314275767529	0.319329967889993	-0.824583666567239	0.409607997558636	0.628623816027966
ENSG00000198315	424.926319625542	0.699197901839117	0.185900213260484	3.76114631379899	0.000169136453538299	0.00767797490847146
